660 1,660 2,660 3,660 4,660 5,660 6,660 7,660 8,660 9,660 10,660 11,660 12,940 1,940 2,940 3,940 4,940 5,940 6,940 7,940 8,940 9,940 10,940 11,940 12,850 1,850 2,850 3,850 4,850 5,850 6,850 7,850 8,850 9,850 10,850 11,850 12,pkt_counter,timestamp_iso
359838,346384,221701,219084,184575,215306,223548,247346,231680,254278,262697,371822,108328,95078,52698,53987,56445,65158,61990,70307,60585,71414,71131,118887,19967,16063,11121,10713,10516,10205,11919,12123,11838,12392,11957,19952,86,2025-11-25T15:16:01.225-06:00
359828,346403,221686,219170,184563,215149,223001,246151,230795,254036,262795,371834,108276,95046,52696,53969,56345,65008,61651,69676,60103,71199,71103,118921,19967,16051,11116,10670,10497,10181,11882,12022,11770,12369,11967,19982,87,2025-11-25T15:16:01.292-06:00
359808,346302,221740,219218,184569,215189,222873,245837,230535,253947,262775,371898,108305,95098,52725,53990,56356,65034,61597,69526,59943,71116,71107,118862,19957,16042,11112,10710,10495,10193,11891,12009,11745,12337,11969,19969,87,2025-11-25T15:16:01.292-06:00
359814,346421,221778,219227,184623,215218,222821,245784,230496,253913,262775,371787,108307,95092,52673,53991,56344,65045,61567,69536,59921,71126,71121,118821,19959,16049,11107,10684,10508,10188,11858,12023,11734,12344,11966,19967,88,2025-11-25T15:16:01.407-06:00
359824,346480,221745,219209,184537,215186,222906,245845,230530,253926,262753,371789,108317,95071,52714,53995,56364,65028,61575,69554,59953,71141,71109,118835,19993,16069,11115,10707,10500,10194,11876,11998,11736,12361,11964,19972,88,2025-11-25T15:16:01.407-06:00
359783,346418,221753,219222,184548,215221,222896,245881,230506,253926,262824,371799,108343,95057,52685,53982,56369,65019,61606,69552,59950,71136,71114,118887,19972,16067,11105,10704,10513,10175,11878,12013,11764,12348,11975,20042,89,2025-11-25T15:16:01.433-06:00
359735,346350,221723,219289,184589,215183,222901,245927,230523,253956,262792,371800,108336,95052,52711,53991,56372,65019,61607,69587,59979,71140,71119,118872,19984,16046,11143,10704,10473,10174,11868,12008,11742,12366,11971,19933,89,2025-11-25T15:16:01.433-06:00
359726,346327,221687,219193,184645,215370,222925,245942,230565,253945,262788,371736,108320,95091,52698,54013,56428,65155,61623,69589,59957,71147,71189,118882,19994,16045,11105,10707,10506,10196,11884,12018,11746,12363,11965,19962,90,2025-11-25T15:16:01.504-06:00
359776,346337,221645,219280,184883,215638,223484,247171,231280,254116,262743,371526,108290,95094,52700,54035,56613,65424,61926,70183,60343,71321,71220,118788,19976,16042,11122,10726,10544,10222,11918,12102,11804,12373,11964,19919,90,2025-11-25T15:16:01.504-06:00
359663,346304,221635,219331,185131,216020,224102,248451,232114,254320,262709,371408,108329,95158,52725,54084,56772,65654,62266,70801,60792,71539,71270,118909,20000,16071,11098,10724,10571,10244,11971,12193,11841,12430,11983,19945,91,2025-11-25T15:16:01.586-06:00
