time_center_iso,t_center_s,loc,R_660_940
2025-10-21T12:44:46.767,199.48,loc_10,0.8971889061109335
2025-10-21T12:44:46.767,199.48,loc_11,1.274921608199948
2025-10-21T12:44:46.767,199.48,loc_12,1.3221469893916125
2025-10-21T12:44:47.602,200.48,loc_1,0.32651481436339436
2025-10-21T12:44:47.602,200.48,loc_2,0.7635341386975308
2025-10-21T12:44:47.602,200.48,loc_3,1.0380519564164208
2025-10-21T12:44:47.602,200.48,loc_4,1.0021117457194026
2025-10-21T12:44:47.602,200.48,loc_5,1.051619994994373
2025-10-21T12:44:47.602,200.48,loc_6,3.1850039627603
2025-10-21T12:44:47.602,200.48,loc_7,1.321087291580066
2025-10-21T12:44:47.602,200.48,loc_8,1.636775041930247
2025-10-21T12:44:47.602,200.48,loc_9,2.283427877815485
2025-10-21T12:44:47.602,200.48,loc_10,0.862062241971393
2025-10-21T12:44:47.602,200.48,loc_11,1.3040411533006702
2025-10-21T12:44:47.602,200.48,loc_12,1.2518995247812026
2025-10-21T12:44:48.423,201.48,loc_1,0.33144752516602577
2025-10-21T12:44:48.423,201.48,loc_2,0.7537338276699521
2025-10-21T12:44:48.423,201.48,loc_3,0.9924738225817086
2025-10-21T12:44:48.423,201.48,loc_4,1.0260219543249482
2025-10-21T12:44:48.423,201.48,loc_5,1.0442623750797575
2025-10-21T12:44:48.423,201.48,loc_6,3.260268768448017
2025-10-21T12:44:48.423,201.48,loc_7,1.419891971004775
2025-10-21T12:44:48.423,201.48,loc_8,1.6524919050189426
2025-10-21T12:44:48.423,201.48,loc_9,2.3600545135026736
2025-10-21T12:44:48.423,201.48,loc_10,0.8439126296419305
2025-10-21T12:44:48.423,201.48,loc_11,1.3412090705832331
2025-10-21T12:44:48.423,201.48,loc_12,1.2630742589208257
2025-10-21T12:44:49.312,202.48,loc_1,0.4115953436244244
2025-10-21T12:44:49.312,202.48,loc_2,0.7959779806102435
2025-10-21T12:44:49.312,202.48,loc_3,1.0371541242130147
2025-10-21T12:44:49.312,202.48,loc_4,0.8850117918859769
2025-10-21T12:44:49.312,202.48,loc_5,1.071379486348898
2025-10-21T12:44:49.312,202.48,loc_6,2.8973830826539224
2025-10-21T12:44:49.312,202.48,loc_7,1.4355314983678302
2025-10-21T12:44:49.312,202.48,loc_8,1.8817777388788959
2025-10-21T12:44:49.312,202.48,loc_9,2.5676011777580228
2025-10-21T12:44:49.312,202.48,loc_10,0.8158083213023175
2025-10-21T12:44:49.312,202.48,loc_11,1.3415284325989547
2025-10-21T12:44:49.312,202.48,loc_12,1.2007228990482006
2025-10-21T12:44:50.094,203.48,loc_1,0.5025284970651351
2025-10-21T12:44:50.094,203.48,loc_2,0.7880600676908902
2025-10-21T12:44:50.094,203.48,loc_3,0.9542679110293499
2025-10-21T12:44:50.094,203.48,loc_4,0.7628590614553148
2025-10-21T12:44:50.094,203.48,loc_5,1.1365253999930656
2025-10-21T12:44:50.094,203.48,loc_6,3.089093345349057
2025-10-21T12:44:50.094,203.48,loc_7,1.4623390827089688
2025-10-21T12:44:50.094,203.48,loc_8,2.094104293642643
2025-10-21T12:44:50.094,203.48,loc_9,2.4868130986876893
2025-10-21T12:44:50.094,203.48,loc_10,0.8322021183510341
2025-10-21T12:44:50.094,203.48,loc_11,1.276646757909579
2025-10-21T12:44:50.094,203.48,loc_12,1.5242676769542067
2025-10-21T12:44:50.939,204.48,loc_1,0.5159631615552493
2025-10-21T12:44:50.939,204.48,loc_2,0.7206237731372851
2025-10-21T12:44:50.939,204.48,loc_3,0.9822990947435656
2025-10-21T12:44:50.939,204.48,loc_4,0.8883403778297542
2025-10-21T12:44:50.939,204.48,loc_5,1.0539680180942725
2025-10-21T12:44:50.939,204.48,loc_6,3.550058563259066
2025-10-21T12:44:50.939,204.48,loc_7,1.5198020779600758
2025-10-21T12:44:50.939,204.48,loc_8,1.8644483155558509
2025-10-21T12:44:50.939,204.48,loc_9,2.1610333272299256
2025-10-21T12:44:50.939,204.48,loc_10,0.8289082742194294
2025-10-21T12:44:50.939,204.48,loc_11,1.2716358196377737
2025-10-21T12:44:50.939,204.48,loc_12,1.2919025440044103
2025-10-21T12:44:51.831,205.48,loc_1,0.5148729320902814
2025-10-21T12:44:51.831,205.48,loc_2,0.7198322642915311
2025-10-21T12:44:51.831,205.48,loc_3,0.9918452746266316
2025-10-21T12:44:51.831,205.48,loc_4,0.8766427698383793
2025-10-21T12:44:51.831,205.48,loc_5,1.0022891250415964
2025-10-21T12:44:51.831,205.48,loc_6,3.199446381132449
2025-10-21T12:44:51.831,205.48,loc_7,1.8315689222842906
2025-10-21T12:44:51.831,205.48,loc_8,1.8836473231520718
2025-10-21T12:44:51.831,205.48,loc_9,2.2552715392259883
2025-10-21T12:44:51.831,205.48,loc_10,0.8242962806216165
2025-10-21T12:44:51.831,205.48,loc_11,1.292042355124698
2025-10-21T12:44:51.831,205.48,loc_12,1.2913553717467579
2025-10-21T12:44:52.583,206.48,loc_1,0.5454758829275691
