t_center_s,R_art,R_vein,rho_hat,Sa_est,Sv_est,Sa_pct,Sv_pct
115.48,2.2480074595361694,1.00328397892701,7.117705018503298,0.9792205151621816,1.0,97.92205151621816,100.0
116.48,2.2068552163400805,0.9622869250836825,7.117705018503298,0.9814876578536122,1.0,98.14876578536122,100.0
117.48,2.0310138939568945,0.9789405983538173,7.162816569247212,0.9919369081345839,1.0,99.19369081345839,100.0
118.48,2.411656398061317,0.968939407414937,7.42082448269041,0.9756409358509941,1.0,97.56409358509941,100.0
119.48,2.328981711554552,1.0302853854819118,7.42082448269041,0.98,1.0,98.0,100.0
120.48,2.4029318595894815,1.011694458819002,7.656451523604309,0.9800000000000001,1.0,98.00000000000001,100.0
121.48,2.2993579188657947,0.9964449233415305,7.4716367298109025,0.982393391535908,1.0,98.2393391535908,100.0
122.48,2.419487875638699,1.0077548106816778,7.656451523604309,0.979152652539084,1.0,97.9152652539084,100.0
123.48,2.3449288336759087,1.0074171692211193,7.693442447637626,0.9835524267114023,1.0,98.35524267114023,100.0
124.48,2.41454124150763,1.0059155509359354,7.7092038868471455,0.9802515590400629,1.0,98.02515590400628,100.0
125.48,2.6153444663524827,1.0003945965406567,7.693442447637626,0.9698135047753366,1.0,96.98135047753365,100.0
126.48,2.536642759140723,1.0215471860875693,7.693442447637626,0.9737952293455798,1.0,97.37952293455798,100.0
127.48,2.316703353688402,1.0066060647932393,7.381702003450528,0.9800000000000001,1.0,98.00000000000001,100.0
128.48,2.171052680914624,0.973300581681765,7.2194423942382135,0.9851549834186196,1.0,98.51549834186196,100.0
129.48,2.242132835086986,0.9813002562218127,7.144098278449638,0.9799999999999999,1.0,97.99999999999999,100.0
130.48,2.2657791385609665,0.9586138003012841,7.007917564961265,0.9762924949611259,1.0,97.62924949611259,100.0
131.48,2.1795395080564894,1.029971352001777,7.007917564961265,0.9811111076552349,1.0,98.11111076552349,100.0
132.48,2.1993933265700183,0.9850513816678336,7.007917564961265,0.9799999999999999,1.0,97.99999999999999,100.0
133.48,2.153693291640902,1.0079245841911533,7.007917564961265,0.9825591774888794,1.0,98.25591774888794,100.0
134.48,2.304521841282282,0.9703093403993132,7.342888102486404,0.9799999999999999,1.0,97.99999999999999,100.0
135.48,2.330870174227863,1.005411303497211,7.426841683242578,0.9800000000000001,1.0,98.00000000000001,100.0
136.48,2.5438333590612356,0.9927782321048629,8.000445663362528,0.9783870841893352,1.0,97.83870841893352,100.0
137.48,2.5417024472815197,0.9572751837871014,8.09861565461204,0.98,1.0,98.0,100.0
138.48,2.510892378295669,0.9872802192705749,8.09861565461204,0.9814922944327703,1.0,98.14922944327704,100.0
139.48,2.6710065037169177,1.0605918014076126,8.09861565461204,0.9737580578312449,1.0,97.37580578312449,100.0
140.48,2.521473898687819,1.048246154873581,8.034161516604561,0.9799999999999999,1.0,97.99999999999999,100.0
141.48,2.5764010157234556,1.0466846996558479,8.209175555074442,0.9800000000000001,1.0,98.00000000000001,100.0
142.48,2.4553913479515264,1.021265561097927,8.209175555074442,0.9857929490108535,1.0,98.57929490108535,100.0
143.48,2.6080536217148023,1.0247592643679517,8.310030118386901,0.98,1.0,98.0,100.0
144.48,2.613050753812013,1.033976608653994,8.310030118386901,0.9797642963118414,1.0,97.97642963118413,100.0
145.48,2.716459244665989,1.0238418446127369,8.310030118386901,0.9748975101785735,1.0,97.48975101785734,100.0
146.48,2.4560240954568755,1.014825549502985,7.825619088042825,0.98,1.0,98.0,100.0
147.48,2.1599842606771085,1.020053700471788,6.882348626584819,0.9800000000000001,1.0,98.00000000000001,100.0
148.48,2.147123541226855,1.0410601373391908,6.841370571116212,0.9799999999999999,1.0,97.99999999999999,100.0
149.48,1.9008571697454253,1.0158576150476273,6.503971252553881,0.988491756996364,1.0,98.8491756996364,100.0
150.48,2.037924444633834,0.9616590151339657,6.503971252553881,0.9801994156402354,1.0,98.01994156402354,100.0
151.48,2.041232768004073,1.0079140003458549,6.503971252553881,0.9800000000000001,1.0,98.00000000000001,100.0
152.48,2.1277008246741906,0.9922869376890752,6.779484052300157,0.9799999999999998,1.0,97.99999999999997,100.0
153.48,2.5131292885907435,1.0021776431086629,6.779484052300157,0.9579263860843972,1.0,95.79263860843972,100.0
154.48,2.195530910588081,1.0196376821356745,6.779484052300157,0.9760845465780028,1.0,97.60845465780028,100.0
155.48,1.8156466261437156,1.0154091968906789,5.806092547829823,0.9804430627535571,1.0,98.04430627535571,100.0
156.48,1.8222076793529476,1.0090143566096248,5.78518709200518,0.9795555068489766,1.0,97.95555068489766,100.0
157.48,1.763800583115683,0.99879671501601,5.619990266489434,0.9800000000000001,1.0,98.00000000000001,100.0
158.48,1.4118619252676583,0.9852000668216282,4.498609623779027,0.98,1.0,98.0,100.0
159.48,1.2772394855880917,0.9357994833824994,4.498609623779027,0.991790728967618,1.0,99.1790728967618,100.0
160.48,1.245306020326476,1.049815558871327,4.498609623779027,0.9946052467643551,1.0,99.46052467643551,100.0
161.48,1.5026426722728565,1.0165246927222522,4.787863930324628,0.9799999999999999,1.0,97.99999999999999,100.0
162.48,1.78569520655213,1.0698858548417394,5.449847489179083,0.9745968608903532,1.0,97.45968608903533,100.0
163.48,1.710402282477633,1.0295471955933388,5.689753011654153,0.985199105733801,1.0,98.5199105733801,100.0
164.48,1.8773431470566677,1.0575976144866093,5.81406166080028,0.9764566303712617,1.0,97.64566303712617,100.0
165.48,1.8247087381515756,1.0520008188862864,5.9710897457426,0.9832399493891245,1.0,98.32399493891245,100.0
166.48,1.9303136769726879,1.0414629994397469,5.9710897457426,0.9763082899752139,1.0,97.63082899752139,100.0
167.48,1.87399107044284,1.039712203703375,5.943037389178776,0.9794194252257424,1.0,97.94194252257424,100.0
168.48,1.865187004862856,1.0698286572399982,5.9710897457426,0.9805781368778287,1.0,98.05781368778287,100.0
