time_center_iso,t_center_s,loc_1,loc_2,loc_3,loc_4,loc_5,loc_6,loc_7,loc_8,loc_9,loc_10,loc_11,loc_12
2025-10-21T12:35:48.479,1.48,1.5008517941730777,1.4957515723345967,1.1936137003877778,1.2697591193930653,2.0544549879340894,1.887223701720106,6.717265338188044,5.491034853128219,2.3290235358912237,2.662974245174344,1.4908646845884777,4.0981849993376285
2025-10-21T12:35:49.441,2.48,1.4225582248770978,2.319314851937935,1.030504920324505,1.2213829711572743,2.7919034718273963,2.7757759902822783,6.471951970899753,4.461247139176689,1.7909592719445004,2.9893074697170743,1.756532667211184,2.7158520081379907
2025-10-21T12:35:50.191,3.48,1.2291947769617888,2.120582595950084,1.0308684968938409,1.587391155716836,3.172147906256851,2.0395402553297557,5.792939164362868,4.253610682771022,2.499477848030987,3.9698618549867133,1.856191615183573,2.5251853677582923
2025-10-21T12:35:51.085,4.48,1.2381802201321972,2.1290298669906544,0.9454019232275722,1.738888399616972,3.3146399191806215,1.6549588520064047,5.0430095824529095,4.154438144488991,3.1893148966989857,3.4545510921234595,1.871678992188116,2.7921735654498736
2025-10-21T12:35:51.868,5.48,1.1777155199636276,1.6598543957239225,1.1388823048513437,2.0782991858653266,3.35663225225369,1.4101267577884176,5.976647036543951,6.635521295875578,5.398079670661561,3.542575821854966,1.8757886603071,3.3804258446617146
2025-10-21T12:35:52.794,6.48,1.2018396287445436,1.9784152836721294,1.3544943002268326,1.0146026007487794,0.9724387250993116,1.7910947735506315,7.094413149101527,7.114826562151041,4.052275715742992,2.4037008842490026,1.7524501627994755,3.0620246094063046
2025-10-21T12:35:53.573,7.48,1.156978261479166,1.7613979739640868,1.4212223668419715,0.8996128552524597,0.9396886796856037,2.358470168795995,8.163954479049552,7.711794167873052,4.799761978900237,2.625926087251291,1.707039275776762,3.7261877178706944
2025-10-21T12:35:54.454,8.48,1.1154378174596904,1.8288413808006054,1.1375489936206566,0.9481178085805112,1.093919999176691,2.682443008514899,7.327240728108959,7.8749915979696,4.535570035566457,2.715813542605065,1.8479391446224458,4.153529383147652
2025-10-21T12:35:55.255,9.48,1.2069461305975961,1.2024281584355017,1.257712380511178,1.1863026560318932,2.317128822074529,2.8709704990718765,6.137281331819187,7.2750098565622086,3.900762404585908,2.637079413752597,1.8428240238740394,4.696079286933556
2025-10-21T12:35:56.128,10.48,1.0808074153373046,1.558880777601871,1.1654323576981211,1.2192756911569724,2.549268533791245,3.0306237436124217,6.0195692284729425,6.10029508365012,3.3708417761155225,3.463284923271607,1.6713976625088722,6.54690256011625
2025-10-21T12:35:56.973,11.48,1.0722000262033105,1.5015106226813908,1.0824494975235974,1.2527012634504437,2.284048259051799,3.532183658153697,6.246777421078619,6.370452633644149,3.4597836434979654,3.806991648798834,1.7621474630529959,6.1900699033984585
2025-10-21T12:35:57.835,12.48,0.9804260611291578,1.5398919085976834,0.996156554312488,1.2296202009335382,1.6841719166206197,3.470599019275327,6.841346447658265,7.800706652391986,4.57921599298166,3.433270397067084,1.6385250117131538,4.571030278385555
