time_center_iso,t_center_s,loc,R_660_940
2025-10-21T12:35:48.479,1.48,loc_1,1.5008517941730777
2025-10-21T12:35:48.479,1.48,loc_2,1.4957515723345967
2025-10-21T12:35:48.479,1.48,loc_3,1.1936137003877778
2025-10-21T12:35:48.479,1.48,loc_4,1.2697591193930653
2025-10-21T12:35:48.479,1.48,loc_5,2.0544549879340894
2025-10-21T12:35:48.479,1.48,loc_6,1.887223701720106
2025-10-21T12:35:48.479,1.48,loc_7,6.717265338188044
2025-10-21T12:35:48.479,1.48,loc_8,5.491034853128219
2025-10-21T12:35:48.479,1.48,loc_9,2.3290235358912237
2025-10-21T12:35:48.479,1.48,loc_10,2.662974245174344
2025-10-21T12:35:48.479,1.48,loc_11,1.4908646845884777
2025-10-21T12:35:48.479,1.48,loc_12,4.0981849993376285
2025-10-21T12:35:49.441,2.48,loc_1,1.4225582248770978
2025-10-21T12:35:49.441,2.48,loc_2,2.319314851937935
2025-10-21T12:35:49.441,2.48,loc_3,1.030504920324505
2025-10-21T12:35:49.441,2.48,loc_4,1.2213829711572743
2025-10-21T12:35:49.441,2.48,loc_5,2.7919034718273963
2025-10-21T12:35:49.441,2.48,loc_6,2.7757759902822783
2025-10-21T12:35:49.441,2.48,loc_7,6.471951970899753
2025-10-21T12:35:49.441,2.48,loc_8,4.461247139176689
2025-10-21T12:35:49.441,2.48,loc_9,1.7909592719445004
2025-10-21T12:35:49.441,2.48,loc_10,2.9893074697170743
2025-10-21T12:35:49.441,2.48,loc_11,1.756532667211184
2025-10-21T12:35:49.441,2.48,loc_12,2.7158520081379907
2025-10-21T12:35:50.191,3.48,loc_1,1.2291947769617888
2025-10-21T12:35:50.191,3.48,loc_2,2.120582595950084
2025-10-21T12:35:50.191,3.48,loc_3,1.0308684968938409
2025-10-21T12:35:50.191,3.48,loc_4,1.587391155716836
2025-10-21T12:35:50.191,3.48,loc_5,3.172147906256851
2025-10-21T12:35:50.191,3.48,loc_6,2.0395402553297557
2025-10-21T12:35:50.191,3.48,loc_7,5.792939164362868
2025-10-21T12:35:50.191,3.48,loc_8,4.253610682771022
2025-10-21T12:35:50.191,3.48,loc_9,2.499477848030987
2025-10-21T12:35:50.191,3.48,loc_10,3.9698618549867133
2025-10-21T12:35:50.191,3.48,loc_11,1.856191615183573
2025-10-21T12:35:50.191,3.48,loc_12,2.5251853677582923
2025-10-21T12:35:51.085,4.48,loc_1,1.2381802201321972
2025-10-21T12:35:51.085,4.48,loc_2,2.1290298669906544
2025-10-21T12:35:51.085,4.48,loc_3,0.9454019232275722
2025-10-21T12:35:51.085,4.48,loc_4,1.738888399616972
2025-10-21T12:35:51.085,4.48,loc_5,3.3146399191806215
2025-10-21T12:35:51.085,4.48,loc_6,1.6549588520064047
2025-10-21T12:35:51.085,4.48,loc_7,5.0430095824529095
2025-10-21T12:35:51.085,4.48,loc_8,4.154438144488991
2025-10-21T12:35:51.085,4.48,loc_9,3.1893148966989857
2025-10-21T12:35:51.085,4.48,loc_10,3.4545510921234595
2025-10-21T12:35:51.085,4.48,loc_11,1.871678992188116
2025-10-21T12:35:51.085,4.48,loc_12,2.7921735654498736
2025-10-21T12:35:51.868,5.48,loc_1,1.1777155199636276
2025-10-21T12:35:51.868,5.48,loc_2,1.6598543957239225
2025-10-21T12:35:51.868,5.48,loc_3,1.1388823048513437
2025-10-21T12:35:51.868,5.48,loc_4,2.0782991858653266
2025-10-21T12:35:51.868,5.48,loc_5,3.35663225225369
2025-10-21T12:35:51.868,5.48,loc_6,1.4101267577884176
2025-10-21T12:35:51.868,5.48,loc_7,5.976647036543951
2025-10-21T12:35:51.868,5.48,loc_8,6.635521295875578
2025-10-21T12:35:51.868,5.48,loc_9,5.398079670661561
2025-10-21T12:35:51.868,5.48,loc_10,3.542575821854966
2025-10-21T12:35:51.868,5.48,loc_11,1.8757886603071
2025-10-21T12:35:51.868,5.48,loc_12,3.3804258446617146
2025-10-21T12:35:52.794,6.48,loc_1,1.2018396287445436
2025-10-21T12:35:52.794,6.48,loc_2,1.9784152836721294
2025-10-21T12:35:52.794,6.48,loc_3,1.3544943002268326
2025-10-21T12:35:52.794,6.48,loc_4,1.0146026007487794
2025-10-21T12:35:52.794,6.48,loc_5,0.9724387250993116
2025-10-21T12:35:52.794,6.48,loc_6,1.7910947735506315
2025-10-21T12:35:52.794,6.48,loc_7,7.094413149101527
2025-10-21T12:35:52.794,6.48,loc_8,7.114826562151041
2025-10-21T12:35:52.794,6.48,loc_9,4.052275715742992
2025-10-21T12:35:52.794,6.48,loc_10,2.4037008842490026
2025-10-21T12:35:52.794,6.48,loc_11,1.7524501627994755
2025-10-21T12:35:52.794,6.48,loc_12,3.0620246094063046
2025-10-21T12:35:53.573,7.48,loc_1,1.156978261479166
2025-10-21T12:35:53.573,7.48,loc_2,1.7613979739640868
2025-10-21T12:35:53.573,7.48,loc_3,1.4212223668419715
2025-10-21T12:35:53.573,7.48,loc_4,0.8996128552524597
2025-10-21T12:35:53.573,7.48,loc_5,0.9396886796856037
2025-10-21T12:35:53.573,7.48,loc_6,2.358470168795995
2025-10-21T12:35:53.573,7.48,loc_7,8.163954479049552
2025-10-21T12:35:53.573,7.48,loc_8,7.711794167873052
2025-10-21T12:35:53.573,7.48,loc_9,4.799761978900237
2025-10-21T12:35:53.573,7.48,loc_10,2.625926087251291
2025-10-21T12:35:53.573,7.48,loc_11,1.707039275776762
2025-10-21T12:35:53.573,7.48,loc_12,3.7261877178706944
2025-10-21T12:35:54.454,8.48,loc_1,1.1154378174596904
2025-10-21T12:35:54.454,8.48,loc_2,1.8288413808006054
2025-10-21T12:35:54.454,8.48,loc_3,1.1375489936206566
2025-10-21T12:35:54.454,8.48,loc_4,0.9481178085805112
2025-10-21T12:35:54.454,8.48,loc_5,1.093919999176691
2025-10-21T12:35:54.454,8.48,loc_6,2.682443008514899
2025-10-21T12:35:54.454,8.48,loc_7,7.327240728108959
2025-10-21T12:35:54.454,8.48,loc_8,7.8749915979696
2025-10-21T12:35:54.454,8.48,loc_9,4.535570035566457
2025-10-21T12:35:54.454,8.48,loc_10,2.715813542605065
2025-10-21T12:35:54.454,8.48,loc_11,1.8479391446224458
2025-10-21T12:35:54.454,8.48,loc_12,4.153529383147652
2025-10-21T12:35:55.255,9.48,loc_1,1.2069461305975961
2025-10-21T12:35:55.255,9.48,loc_2,1.2024281584355017
2025-10-21T12:35:55.255,9.48,loc_3,1.257712380511178
2025-10-21T12:35:55.255,9.48,loc_4,1.1863026560318932
2025-10-21T12:35:55.255,9.48,loc_5,2.317128822074529
2025-10-21T12:35:55.255,9.48,loc_6,2.8709704990718765
2025-10-21T12:35:55.255,9.48,loc_7,6.137281331819187
2025-10-21T12:35:55.255,9.48,loc_8,7.2750098565622086
2025-10-21T12:35:55.255,9.48,loc_9,3.900762404585908
2025-10-21T12:35:55.255,9.48,loc_10,2.637079413752597
2025-10-21T12:35:55.255,9.48,loc_11,1.8428240238740394
2025-10-21T12:35:55.255,9.48,loc_12,4.696079286933556
2025-10-21T12:35:56.128,10.48,loc_1,1.0808074153373046
2025-10-21T12:35:56.128,10.48,loc_2,1.558880777601871
2025-10-21T12:35:56.128,10.48,loc_3,1.1654323576981211
2025-10-21T12:35:56.128,10.48,loc_4,1.2192756911569724
2025-10-21T12:35:56.128,10.48,loc_5,2.549268533791245
2025-10-21T12:35:56.128,10.48,loc_6,3.0306237436124217
2025-10-21T12:35:56.128,10.48,loc_7,6.0195692284729425
2025-10-21T12:35:56.128,10.48,loc_8,6.10029508365012
2025-10-21T12:35:56.128,10.48,loc_9,3.3708417761155225
2025-10-21T12:35:56.128,10.48,loc_10,3.463284923271607
2025-10-21T12:35:56.128,10.48,loc_11,1.6713976625088722
2025-10-21T12:35:56.128,10.48,loc_12,6.54690256011625
2025-10-21T12:35:56.973,11.48,loc_1,1.0722000262033105
2025-10-21T12:35:56.973,11.48,loc_2,1.5015106226813908
2025-10-21T12:35:56.973,11.48,loc_3,1.0824494975235974
2025-10-21T12:35:56.973,11.48,loc_4,1.2527012634504437
2025-10-21T12:35:56.973,11.48,loc_5,2.284048259051799
2025-10-21T12:35:56.973,11.48,loc_6,3.532183658153697
2025-10-21T12:35:56.973,11.48,loc_7,6.246777421078619
