time_center_iso,t_center_s,loc_1,loc_2,loc_3,loc_4,loc_5,loc_6,loc_7,loc_8,loc_9,loc_10,loc_11,loc_12
2025-10-20T12:10:04.259,34.48,1.4743407529285213,1.0231002295110434,0.8246261854505653,0.8286892836329405,3.4812817070890825,2.008655071490594,2.018531985709567,1.647230457198326,1.553163751552147,1.2033067019103159,0.7682942201940421,1.0947181505162624
2025-10-20T12:10:05.097,35.48,1.5162305723029483,1.1422779656096975,0.9547012267726649,0.9749357324855036,6.494869398624462,1.819004901324605,1.93601244532187,1.6106977349830802,1.5846591393407377,1.1999443135969414,0.7722002140050669,1.1010579198489256
2025-10-20T12:10:05.934,36.48,1.544945487558265,1.430093654378444,1.2554046978008964,1.352597497507025,8.702687645535834,1.4653437667604108,1.8832765168140475,1.6561549672313391,1.5915807171523169,1.182077640312906,0.6776767734812803,1.3452007033958
2025-10-20T12:10:06.744,37.48,1.4226262629566409,1.062582053506677,1.1182102091798987,1.2582013525533333,7.610512340055943,1.4570741667502245,1.9023573960489242,1.6317027541266982,1.5850309548532548,1.1746962126911475,0.6525066278287438,1.178360864804965
2025-10-20T12:10:07.613,38.48,1.0692003011038274,0.7812378722761429,0.802484565231081,1.0901450231284753,3.9433700877835305,1.3947452489394006,1.8096673251763329,1.5752628474456218,1.5587175702712002,1.0592690946620347,0.7514561054626008,1.215021522645559
2025-10-20T12:10:08.397,39.48,1.651124167611529,1.3508430758770926,1.167790593209855,0.9872609194802469,3.4854776452752643,1.5584668179452499,1.8178760739419038,1.567704349338959,1.50846966064957,1.064932752836446,0.7471415051222715,1.1910597233194484
2025-10-20T12:10:09.267,40.48,1.651283434297295,1.6394124374565961,1.3487136681047789,1.0993656577213784,3.4835625658521914,1.5153584078999394,1.848731284088645,1.5320948868030186,1.5055293661752354,1.0545050953613735,0.7459522210029701,1.1904560883210686
2025-10-20T12:10:10.073,41.48,1.301821558044388,2.065914375024424,1.6957565039639029,1.3100189776454285,4.116760592386009,1.4676093095824265,1.930302862525652,1.6180972272443805,1.5636110871409454,1.0791214366630666,0.6722135389113698,1.166792343073359
2025-10-20T12:10:10.942,42.48,1.0824453783627348,1.6107264113718474,1.2756422432305712,1.1847935751651937,4.897910206261286,1.5094606226882834,1.8751027728375433,1.6058052325029317,1.5665852383515277,1.1904061204172223,0.7477948758485051,1.137432232208898
2025-10-20T12:10:11.752,43.48,0.9130221373451968,0.8355935715529943,0.931976957304864,1.02867101344501,3.1168546165267457,1.5090458715636974,1.8681163818355946,1.6120021692079067,1.564704755105479,1.2038812199046867,0.821678616954196,0.9467321825464738
2025-10-20T12:10:12.624,44.48,0.9098521098434413,0.832734843513298,0.9091120408387061,0.9516148005990727,2.582106774822944,1.4767863198853095,1.8955304187325341,1.6072440619818489,1.576663469070148,1.2109362897847264,0.8070942291165835,1.0735337565362386
2025-10-20T12:10:13.412,45.48,0.8016773120937347,0.7709765962937494,0.8543765848305779,0.8369218475368823,1.9420397517297585,1.5675018337137472,1.9144683207979218,1.622469524262613,1.5512303433763726,1.214149510777228,0.8381732095350896,1.1016475376142127
2025-10-20T12:10:14.281,46.48,0.9392020549469791,0.7446542249465822,0.7759104224394927,0.9228905642308183,2.7056239414004355,1.4498488213573415,1.8783533025873267,1.6023287991057942,1.528386390999614,1.238994784109525,0.8102688803376445,1.2050092860645236
2025-10-20T12:10:15.089,47.48,0.9523533449781243,0.6305873644696853,0.7499867041939379,0.6891122362031145,4.811919993524561,1.3608776303049923,1.820376593479809,1.5844873423227797,1.482717649015962,1.0802745347113438,0.7356211585308029,1.2604874100219154
2025-10-20T12:10:15.953,48.48,0.9544072147008529,0.5584860292534279,0.7308414266457391,0.6070611286018598,3.2200104826135014,1.3654939847862124,1.8367984030138118,1.5894636424001585,1.4922675594570216,1.0914299328090782,0.7468170541743555,1.2348042871481273
2025-10-20T12:10:16.731,49.48,0.9154953483448827,0.6595594984060881,0.8720582400391627,0.5932667638615751,2.966595031794093,1.3407118313337778,1.8253485091888966,1.6005539254034422,1.5144368277158515,1.0789691998816304,0.7486197996825301,1.2342882659698824
2025-10-20T12:10:17.603,50.48,1.3498462681670211,1.1398325849636564,1.3419749900945612,1.071218062270093,1.9081799799990746,1.6807857236072268,1.9507248022456098,1.6312273379274196,1.5553688230796932,1.088380178425485,0.8974952573612294,1.124385468788684
2025-10-20T12:10:18.411,51.48,1.409939370781766,1.3409292756780122,1.1773617097337647,1.119458131342016,2.50950267416263,1.149410629147533,1.9091365745469018,1.6123194335243023,1.530027176841344,1.0675462637730135,0.7463722660572438,1.1785798347478016
2025-10-20T12:10:19.284,52.48,1.4341954163314752,1.3403099561323624,1.010330281548268,1.1205480855517371,2.6335688991361144,1.113626112268882,1.9339096879146078,1.6190216955549261,1.551001892144174,1.0611544062799583,0.6515789517521026,1.296814000110928
2025-10-20T12:10:20.065,53.48,1.477681975700804,1.3025356562493042,0.7278122518624325,0.9125922306328412,2.6872942620348628,1.1243064302316712,1.8934291688504856,1.6112093697460415,1.5595531860485228,1.0610810678648763,0.6509477982206625,1.3536941766347141
2025-10-20T12:10:20.937,54.48,1.0472153071850079,0.7750347431869883,0.8273576300724343,1.0134999034547483,2.472298936387281,1.282996906001514,1.8932772412295513,1.6216741084105888,1.5563290865943853,1.1423060577540367,0.6379550923463467,1.722956318685245
2025-10-20T12:10:21.744,55.48,0.9463065449896941,1.3105464877790838,1.7349266566670078,2.213960983979287,4.32420945381408,1.577265273723114,1.9147099950813316,1.631922700625656,1.553646960917457,1.2158045447185233,0.6751257480673626,1.996062689313031
2025-10-20T12:10:22.613,56.48,1.2164526205414752,1.3204717912941604,1.722040119988175,1.6226636993033623,4.501483036534044,1.4905499726540095,1.9215561277586946,1.633576832440297,1.5397599582099808,1.2089977678560355,0.675299295540695,1.9820485460612485
2025-10-20T12:10:23.393,57.48,1.4552513955994142,0.938112787464215,1.1992150099919936,1.332914960774204,3.8408819899535227,1.4706922576839612,2.0310012405887767,1.679083588317598,1.562891415613311,1.25545802423255,0.7429005485991678,1.9206148733019202
2025-10-20T12:10:24.291,58.48,0.8830019518879811,1.1637394614619154,0.893067701265024,0.7739772437369363,3.4239089685955726,1.6423515125597286,2.007047199287659,1.6561898785342046,1.5420478459411004,1.2971149002730218,0.811776651674978,1.6954442134686
2025-10-20T12:10:25.078,59.48,1.0523713518241498,1.1326904144655292,0.8904696843103465,0.9610167724748786,3.0303222228751334,1.6961516627767992,2.0082711623502196,1.7015417477424588,1.6133255955737709,1.3137567858264796,0.8414899907185948,1.2451842278721723
2025-10-20T12:10:25.975,60.48,1.2494555097067634,1.0134550043707777,0.957373917872133,1.1337739779471543,3.157782391799259,1.525873021513801,2.0522218325947863,1.6997066962891554,1.6143325549087728,1.305311903617072,0.9125988440765895,1.138802651601222
2025-10-20T12:10:26.723,61.48,1.0311150256827484,0.6448932428115292,0.9006411564620784,1.107172246612188,3.198206060991953,1.5448942977893332,1.9593915027620976,1.6845372527350515,1.5982768898551347,1.2897624464828352,0.7562465522914376,1.139036665083232
2025-10-20T12:10:27.592,62.48,0.7323091611590318,0.5596913606316605,0.5609338079577296,0.8406015651806757,3.0007367031691348,1.5418570049927118,1.9867583871316818,1.678326280476924,1.5990458215950993,1.2250172615813602,0.768961762188693,1.3159128288687314
2025-10-20T12:10:28.403,63.48,0.5239220541451083,0.4455186748004272,0.42475500454102394,0.7021420806702948,3.4429376845347743,1.5365665416193315,1.9919904269156834,1.6750653982868848,1.608943820342301,1.216537023999437,0.7528273317420667,1.247769586311768
2025-10-20T12:10:29.272,64.48,1.1048863948580183,0.5003863357604394,0.4728608293472352,0.6541226201910896,3.35676416563657,1.4958655163190977,1.9612625821270755,1.6835171706209304,1.6175169839044679,1.18444997343528,0.7533359679717151,1.248117424803026
